VTW,  BTW,   VAW,   BAW,     V,     VMG,   PHI,SAIL
16,180,8.74,180,6.152,-6.152,0.4,Jib
16,179,8.73,178.29,6.165,-6.164,0.5,Jib
16,178,8.72,176.58,6.179,-6.175,0.5,Jib
16,177,8.71,174.87,6.193,-6.184,0.6,Jib
16,176,8.71,173.15,6.207,-6.192,0.7,Jib
16,175,8.71,171.43,6.221,-6.197,0.8,Jib
16,174,8.71,169.71,6.235,-6.201,0.8,Jib
16,173,8.72,167.99,6.249,-6.202,0.9,Jib
16,172,8.73,166.27,6.262,-6.201,1,Jib
16,171,8.75,164.56,6.276,-6.199,1,Jib
16,170,8.76,162.84,6.289,-6.194,1.1,Jib
16,169,8.78,161.13,6.303,-6.187,1.1,Jib
16,168,8.81,159.43,6.316,-6.178,1.2,Jib
16,167,8.84,157.73,6.329,-6.166,1.3,Jib
16,166,8.87,156.04,6.341,-6.153,1.3,Jib
16,165,8.9,154.36,6.354,-6.137,1.4,Jib
16,164,8.94,152.69,6.366,-6.119,1.4,Jib
16,163,8.98,151.03,6.378,-6.099,1.5,Jib
16,162,9.03,149.38,6.39,-6.077,1.6,Jib
16,161,9.08,147.74,6.402,-6.053,1.6,Jib
16,160,9.13,146.11,6.414,-6.027,1.7,Jib
16,159,9.18,144.49,6.425,-5.998,1.7,Jib
16,158,9.24,142.89,6.437,-5.968,1.8,Jib
16,157,9.3,141.3,6.448,-5.935,1.8,Jib
16,156,9.36,139.72,6.459,-5.901,1.9,Jib
16,155,9.43,138.16,6.47,-5.864,1.9,Jib
16,154,9.5,136.61,6.481,-5.825,2,Jib
16,153,9.57,135.08,6.492,-5.785,2.1,Jib
16,152,9.64,133.56,6.504,-5.742,2.1,Jib
16,151,9.72,132.05,6.515,-5.698,2.2,Jib
16,150,9.8,130.56,6.526,-5.652,2.2,Jib
16,149,9.88,129.09,6.538,-5.604,2.3,Jib
16,148,9.96,127.62,6.549,-5.554,2.3,Jib
16,147,10.04,126.18,6.561,-5.502,2.4,Jib
16,146,10.13,124.74,6.573,-5.449,2.4,Jib
16,145,10.22,123.33,6.585,-5.394,2.5,Jib
16,144,10.31,121.93,6.597,-5.337,2.5,Jib
16,143,10.4,120.54,6.609,-5.278,2.6,Jib
16,142,10.49,119.16,6.621,-5.218,2.6,Jib
16,141,10.59,117.81,6.634,-5.155,2.7,Jib
16,140,10.69,116.46,6.646,-5.091,2.7,Jib
16,139,10.79,115.13,6.659,-5.025,2.8,Jib
16,138,10.89,113.82,6.671,-4.958,2.8,Jib
16,137,10.99,112.51,6.684,-4.889,2.9,Jib
16,136,11.09,111.22,6.698,-4.818,3,Jib
16,135,11.2,109.94,6.711,-4.746,3,Jib
16,134,11.3,108.68,6.726,-4.672,3.1,Jib
16,133,11.41,107.43,6.74,-4.597,3.1,Jib
16,132,11.52,106.18,6.755,-4.52,3.2,Jib
16,131,11.63,104.95,6.77,-4.442,3.3,Jib
16,130,11.74,103.73,6.786,-4.362,3.3,Jib
16,129,11.85,102.52,6.802,-4.281,3.4,Jib
16,128,11.96,101.33,6.819,-4.198,3.5,Jib
16,127,12.08,100.14,6.836,-4.114,3.5,Jib
16,126,12.19,98.96,6.853,-4.028,3.6,Jib
16,125,12.31,97.8,6.871,-3.941,3.7,Jib
16,124,12.42,96.64,6.889,-3.852,3.8,Jib
16,123,12.54,95.49,6.908,-3.762,3.9,Jib
16,122,12.66,94.36,6.927,-3.671,4,Jib
16,121,12.78,93.23,6.946,-3.578,4.1,Jib
16,120,12.9,92.12,6.966,-3.483,4.2,Jib
16,119,13.02,91.01,6.986,-3.387,4.3,Jib
16,118,13.14,89.92,7.005,-3.289,4.4,Jib
16,117,13.26,88.83,7.025,-3.189,4.6,Jib
16,116,13.39,87.76,7.045,-3.088,4.7,Jib
16,115,13.51,86.69,7.065,-2.986,4.9,Jib
16,114,13.63,85.63,7.085,-2.882,5.1,Jib
16,113,13.76,84.59,7.105,-2.776,5.4,Jib
16,112,13.88,83.55,7.125,-2.669,5.7,Jib
16,111,14,82.52,7.144,-2.56,6.3,Jib
16,110,14.13,81.49,7.162,-2.45,7,Jib
16,109,14.25,80.47,7.18,-2.338,7.6,Jib
16,108,14.37,79.45,7.197,-2.224,8.4,Jib
16,107,14.49,78.44,7.214,-2.109,9.1,Jib
16,106,14.62,77.43,7.23,-1.993,9.9,Jib
16,105,14.74,76.43,7.245,-1.875,10.7,Jib
16,104,14.86,75.42,7.259,-1.756,11.5,Jib
16,103,14.97,74.42,7.273,-1.636,12.4,Jib
16,102,15.09,73.42,7.284,-1.514,13.3,Jib
16,101,15.2,72.41,7.295,-1.392,14.2,Jib
16,100,15.31,71.41,7.304,-1.268,15.2,Jib
16,99,15.42,70.4,7.31,-1.144,16.2,Jib
16,98,15.53,69.38,7.315,-1.018,17.3,Jib
16,97,15.63,68.36,7.318,-0.892,18.4,Jib
16,96,15.73,67.33,7.318,-0.765,19.5,Jib
16,95,15.82,66.29,7.313,-0.637,20.7,Jib
16,94,15.93,65.38,7.307,-0.51,21.1,Jib
16,93,16.04,64.57,7.293,-0.382,21.1,Jib
16,92,16.15,63.77,7.279,-0.254,21.1,Jib
16,91,16.26,62.97,7.265,-0.127,21.1,Jib
16,90,16.37,62.17,7.25,0,21.1,Jib
16,89,16.47,61.39,7.235,0.126,21.1,Jib
16,88,16.58,60.6,7.22,0.252,21.1,Jib
16,87,16.68,59.82,7.204,0.377,21.2,Jib
16,86,16.78,59.05,7.188,0.501,21.2,Jib
16,85,16.89,58.28,7.172,0.625,21.2,Jib
16,84,16.99,57.52,7.156,0.748,21.2,Jib
16,83,17.08,56.76,7.139,0.87,21.2,Jib
16,82,17.18,56,7.122,0.991,21.2,Jib
16,81,17.28,55.25,7.104,1.111,21.2,Jib
16,80,17.37,54.51,7.087,1.231,21.2,Jib
16,79,17.46,53.76,7.069,1.349,21.2,Jib
16,78,17.56,53.03,7.05,1.466,21.2,Jib
16,77,17.65,52.29,7.032,1.582,21.2,Jib
16,76,17.73,51.56,7.013,1.697,21.2,Jib
16,75,17.82,50.84,6.994,1.81,21.2,Jib
16,74,17.91,50.11,6.974,1.922,21.2,Jib
16,73,17.99,49.39,6.954,2.033,21.2,Jib
16,72,18.07,48.68,6.934,2.143,21.1,Jib
16,71,18.15,47.97,6.913,2.251,21.1,Jib
16,70,18.23,47.26,6.892,2.357,21.1,Jib
16,69,18.31,46.55,6.87,2.462,21.1,Jib
16,68,18.38,45.85,6.849,2.566,21.1,Jib
16,67,18.46,45.15,6.826,2.667,21.1,Jib
16,66,18.53,44.46,6.804,2.767,21.1,Jib
16,65,18.6,43.77,6.781,2.866,21.1,Jib
16,64,18.67,43.08,6.757,2.962,21,Jib
16,63,18.74,42.39,6.733,3.057,21,Jib
16,62,18.8,41.71,6.708,3.149,21,Jib
16,61,18.86,41.03,6.682,3.24,21,Jib
16,60,18.93,40.35,6.656,3.328,20.9,Jib
16,59,18.98,39.68,6.629,3.414,20.9,Jib
16,58,19.04,39.01,6.602,3.498,20.9,Jib
16,57,19.1,38.35,6.573,3.58,20.8,Jib
16,56,19.15,37.68,6.544,3.659,20.8,Jib
16,55,19.2,37.03,6.513,3.736,20.7,Jib
16,54,19.25,36.37,6.481,3.81,20.7,Jib
16,53,19.29,35.72,6.448,3.881,20.6,Jib
16,52,19.33,35.07,6.414,3.949,20.6,Jib
16,51,19.37,34.43,6.378,4.014,20.5,Jib
16,50,19.41,33.79,6.339,4.075,20.4,Jib
16,49,19.44,33.16,6.299,4.133,20.3,Jib
16,48,19.47,32.53,6.256,4.186,20.2,Jib
16,47,19.5,31.91,6.211,4.236,20.1,Jib
16,46,19.52,31.31,6.161,4.28,19.9,Jib
16,45,19.54,30.72,6.109,4.319,19.6,Jib
16,44,19.55,30.14,6.051,4.353,19.3,Jib
16,43,19.56,29.57,5.988,4.379,18.9,Jib
16,42,19.55,29.01,5.917,4.397,18.6,Jib
16,41,19.54,28.47,5.836,4.404,18.1,Jib
16,40,19.52,27.95,5.741,4.398,17.6,Jib
16,39,19.47,27.45,5.627,4.373,17.1,Jib
16,38,19.41,27,5.488,4.325,16.4,Jib
16,37,19.31,26.59,5.321,4.249,15.6,Jib
16,36,19.19,26.21,5.125,4.146,14.7,Jib
16,35,19.06,25.85,4.916,4.027,13.6,Jib
16,34,18.9,25.51,4.684,3.883,12.3,Jib
16,33,18.66,25.35,4.362,3.658,10,Jib
16,32,18.27,25.41,3.867,3.279,6.6,Jib
16,172.8,8.72,167.66,6.251,-6.202,0.9,Jib OPTDN
16,180,8.57,180,6.352,-6.352,-0.3,Poled Jib
16,179,8.56,178.25,6.365,-6.364,-0.3,Poled Jib
16,178,8.55,176.51,6.379,-6.375,-0.3,Poled Jib
16,177,8.54,174.75,6.394,-6.386,-0.4,Poled Jib
16,176,8.54,173,6.41,-6.394,-0.4,Poled Jib
16,175,8.54,171.24,6.426,-6.401,-0.3,Poled Jib
16,174,8.54,169.48,6.44,-6.405,-0.3,Poled Jib
16,173,8.55,167.72,6.454,-6.406,-0.3,Poled Jib
16,172,8.57,165.97,6.466,-6.403,-0.3,Poled Jib
16,171,8.59,164.22,6.476,-6.396,-0.3,Poled Jib
16,170,8.61,162.49,6.483,-6.385,-0.2,Poled Jib
16,169,8.64,160.77,6.487,-6.368,-0.2,Poled Jib
16,168,8.68,159.06,6.488,-6.346,-0.2,Poled Jib
16,167,8.73,157.37,6.486,-6.32,-0.2,Poled Jib
16,166,8.77,155.7,6.482,-6.29,-0.1,Poled Jib
16,165,8.83,154.05,6.479,-6.258,-0.1,Poled Jib
16,164,8.88,152.4,6.475,-6.225,-0.1,Poled Jib
16,163,8.93,150.77,6.474,-6.191,-0.1,Poled Jib
16,162,8.99,149.14,6.474,-6.157,0,Poled Jib
16,161,9.05,147.52,6.476,-6.123,0.1,Poled Jib
16,160,9.11,145.91,6.481,-6.09,0.2,Poled Jib
16,159,9.17,144.31,6.485,-6.054,0.3,Poled Jib
16,158,9.23,142.74,6.488,-6.015,0.4,Poled Jib
16,157,9.3,141.19,6.487,-5.971,0.5,Poled Jib
16,156,9.38,139.68,6.482,-5.922,0.7,Poled Jib
16,155,9.46,138.19,6.473,-5.867,0.8,Poled Jib
16,154,9.55,136.74,6.462,-5.808,0.9,Poled Jib
16,153,9.63,135.32,6.447,-5.744,1.1,Poled Jib
16,152,9.73,133.92,6.43,-5.677,1.2,Poled Jib
16,151,9.82,132.55,6.411,-5.607,1.3,Poled Jib
16,150,9.92,131.2,6.393,-5.536,1.4,Poled Jib
16,149,10.01,129.86,6.375,-5.465,1.5,Poled Jib
16,148,10.11,128.53,6.36,-5.393,1.6,Poled Jib
16,147,10.2,127.2,6.347,-5.323,1.7,Poled Jib
16,146,10.3,125.88,6.337,-5.253,1.8,Poled Jib
16,145,10.39,124.56,6.329,-5.185,1.9,Poled Jib
16,144,10.49,123.25,6.325,-5.117,1.9,Poled Jib
16,143,10.58,121.93,6.323,-5.05,2,Poled Jib
16,142,10.67,120.62,6.325,-4.984,2,Poled Jib
16,141,10.77,119.3,6.329,-4.918,2.1,Poled Jib
16,140,10.86,117.99,6.336,-4.853,2.1,Poled Jib
16,139,10.95,116.68,6.344,-4.788,2.2,Poled Jib
16,138,11.05,115.38,6.355,-4.723,2.2,Poled Jib
16,137,11.15,114.09,6.367,-4.656,2.2,Poled Jib
16,136,11.24,112.8,6.38,-4.589,2.3,Poled Jib
16,135,11.34,111.52,6.393,-4.52,2.3,Poled Jib
16,173.3,8.55,168.19,6.451,-6.406,-0.3,OPTDN Poled Jib
16,40.9,19.54,28.43,5.83,4.404,18.1,OPTUP
16,180,8.87,180,6.432,-6.432,0.3,Sym Spin
16,165,9.09,154.16,6.603,-6.378,1.2,Sym Spin
16,150,9.96,129.82,6.877,-5.956,2.2,Sym Spin
16,135,11.42,108.65,7.175,-5.073,3.7,Sym Spin
16,120,13.22,90.8,7.452,-3.726,9.8,Sym Spin
16,110,14.37,80.01,7.521,-2.572,21,Sym Spin
16,90,16.7,62.94,7.184,0,21.7,Sym Spin
16,80,17.68,55.21,6.985,1.213,21.8,Sym Spin
16,75,18.1,51.48,6.875,1.779,21.8,Sym Spin
16,70,18.49,47.88,6.751,2.309,21.8,Sym Spin
16,60,19.14,41.03,6.429,3.215,21.7,Sym Spin
16,174.9,8.88,171.15,6.474,-6.448,0.6,OPTDN Sym Spin
16,180,8.87,180,6.428,-6.428,0.3,Poled Asym
16,165,9.08,154.14,6.606,-6.381,1.2,Poled Asym
16,150,9.95,129.78,6.882,-5.96,2.2,Poled Asym
16,135,11.4,108.54,7.192,-5.085,3.6,Poled Asym
16,120,13.22,90.64,7.488,-3.744,8.5,Poled Asym
16,110,14.43,79.85,7.606,-2.601,18.6,Poled Asym
16,90,16.73,62.65,7.272,0,21.6,Poled Asym
16,80,17.7,55.02,7.049,1.224,21.7,Poled Asym
16,75,18.1,51.31,6.931,1.794,21.7,Poled Asym
16,70,18.49,47.72,6.805,2.327,21.7,Poled Asym
16,60,19.18,40.85,6.504,3.252,21.8,Poled Asym
16,174.5,8.87,170.52,6.477,-6.447,0.6,OPTDN Poled Asym
16,180,8.74,180,6.152,-6.152,0.4,Jib
16,165,8.9,154.36,6.354,-6.137,1.4,Jib
16,150,9.8,130.56,6.526,-5.652,2.2,Jib
16,135,11.2,109.94,6.711,-4.746,3,Jib
16,120,12.9,92.12,6.966,-3.483,4.2,Jib
16,110,14.13,81.49,7.162,-2.45,7,Jib
16,90,16.37,62.17,7.25,0,21.1,Jib
16,80,17.37,54.51,7.087,1.231,21.2,Jib
16,75,17.82,50.84,6.994,1.81,21.2,Jib
16,70,18.23,47.26,6.892,2.357,21.1,Jib
16,60,18.93,40.35,6.656,3.328,20.9,Jib
16,52,19.33,35.07,6.414,3.949,20.6,Jib
16,172.8,8.72,167.66,6.251,-6.202,0.9,Jib OPTDN
16,180,8.57,180,6.352,-6.352,-0.3,Poled Jib
16,165,8.83,154.05,6.479,-6.258,-0.1,Poled Jib
16,150,9.92,131.2,6.393,-5.536,1.4,Poled Jib
16,135,11.34,111.52,6.393,-4.52,2.3,Poled Jib
16,173.3,8.55,168.19,6.451,-6.406,-0.3,OPTDN Poled Jib
16,40.9,19.54,28.43,5.83,4.404,18.1,OPTUP
20,180,12.05,180,7.086,-7.086,0.5,Sym Spin
20,179,12.04,178.41,7.092,-7.091,0.6,Sym Spin
20,178,12.04,176.82,7.1,-7.095,0.7,Sym Spin
20,177,12.04,175.23,7.108,-7.098,0.8,Sym Spin
20,176,12.04,173.64,7.116,-7.099,0.8,Sym Spin
20,175,12.05,172.04,7.126,-7.099,0.9,Sym Spin
20,174,12.06,170.45,7.136,-7.096,1,Sym Spin
20,173,12.07,168.86,7.146,-7.093,1.1,Sym Spin
20,172,12.08,167.27,7.157,-7.087,1.2,Sym Spin
20,171,12.1,165.69,7.169,-7.08,1.3,Sym Spin
20,170,12.12,164.1,7.181,-7.072,1.3,Sym Spin
20,169,12.15,162.52,7.193,-7.061,1.4,Sym Spin
20,168,12.17,160.93,7.207,-7.049,1.5,Sym Spin
20,167,12.2,159.36,7.22,-7.035,1.6,Sym Spin
20,166,12.24,157.78,7.234,-7.019,1.7,Sym Spin
20,165,12.27,156.21,7.249,-7.002,1.7,Sym Spin
20,164,12.31,154.65,7.264,-6.983,1.8,Sym Spin
20,163,12.35,153.09,7.28,-6.962,1.9,Sym Spin
20,162,12.4,151.54,7.296,-6.939,2,Sym Spin
20,161,12.45,149.99,7.312,-6.914,2.1,Sym Spin
20,160,12.5,148.44,7.329,-6.887,2.1,Sym Spin
20,159,12.55,146.91,7.347,-6.859,2.2,Sym Spin
20,158,12.61,145.38,7.364,-6.828,2.3,Sym Spin
20,157,12.67,143.86,7.383,-6.796,2.4,Sym Spin
20,156,12.73,142.34,7.401,-6.761,2.5,Sym Spin
20,155,12.79,140.84,7.42,-6.725,2.6,Sym Spin
20,154,12.86,139.34,7.44,-6.687,2.7,Sym Spin
20,153,12.93,137.85,7.459,-6.646,2.8,Sym Spin
20,152,13.01,136.37,7.479,-6.604,2.8,Sym Spin
20,151,13.08,134.9,7.5,-6.559,2.9,Sym Spin
20,150,13.16,133.44,7.52,-6.512,3.1,Sym Spin
20,149,13.25,131.99,7.541,-6.464,3.2,Sym Spin
20,148,13.33,130.55,7.562,-6.413,3.3,Sym Spin
20,147,13.42,129.12,7.583,-6.36,3.4,Sym Spin
20,146,13.51,127.7,7.605,-6.305,3.5,Sym Spin
20,145,13.6,126.29,7.626,-6.247,3.6,Sym Spin
20,144,13.7,124.9,7.648,-6.188,3.8,Sym Spin
20,143,13.79,123.51,7.67,-6.126,3.9,Sym Spin
20,142,13.89,122.14,7.692,-6.061,4.1,Sym Spin
20,141,14,120.77,7.714,-5.995,4.3,Sym Spin
20,140,14.1,119.43,7.736,-5.926,4.4,Sym Spin
20,139,14.21,118.09,7.758,-5.855,4.6,Sym Spin
20,138,14.32,116.76,7.78,-5.781,4.9,Sym Spin
20,137,14.43,115.45,7.801,-5.705,5.2,Sym Spin
20,136,14.54,114.16,7.823,-5.627,5.5,Sym Spin
20,135,14.66,112.88,7.845,-5.547,6,Sym Spin
20,134,14.77,111.62,7.866,-5.464,6.8,Sym Spin
20,133,14.89,110.37,7.887,-5.379,7.6,Sym Spin
20,132,15,109.14,7.907,-5.291,8.5,Sym Spin
20,131,15.12,107.92,7.927,-5.2,9.4,Sym Spin
20,130,15.24,106.72,7.945,-5.107,10.3,Sym Spin
20,129,15.36,105.53,7.963,-5.011,11.2,Sym Spin
20,128,15.48,104.35,7.979,-4.913,12.3,Sym Spin
20,127,15.6,103.19,7.994,-4.811,13.3,Sym Spin
20,126,15.71,102.04,8.008,-4.707,14.4,Sym Spin
20,125,15.83,100.9,8.019,-4.599,15.6,Sym Spin
20,124,15.94,99.78,8.027,-4.489,16.8,Sym Spin
20,123,16.05,98.66,8.033,-4.375,18.1,Sym Spin
20,122,16.16,97.56,8.036,-4.258,19.5,Sym Spin
20,121,16.26,96.47,8.031,-4.136,20.9,Sym Spin
20,120,16.36,95.43,8.009,-4.004,22,Sym Spin
20,119,16.48,94.36,7.981,-3.869,21.9,Sym Spin
20,118,16.6,93.32,7.954,-3.734,21.9,Sym Spin
20,117,16.72,92.29,7.927,-3.599,21.9,Sym Spin
20,116,16.84,91.27,7.901,-3.464,21.9,Sym Spin
20,115,16.97,90.25,7.876,-3.328,21.9,Sym Spin
20,114,17.09,89.25,7.851,-3.193,21.9,Sym Spin
20,113,17.22,88.25,7.826,-3.058,21.9,Sym Spin
20,112,17.34,87.26,7.801,-2.922,21.9,Sym Spin
20,111,17.46,86.27,7.777,-2.787,21.9,Sym Spin
20,110,17.58,85.29,7.753,-2.652,21.9,Sym Spin
20,109,17.7,84.32,7.729,-2.516,21.9,Sym Spin
20,108,17.82,83.35,7.706,-2.381,21.9,Sym Spin
20,107,17.94,82.38,7.683,-2.246,21.9,Sym Spin
20,106,18.05,81.43,7.66,-2.111,21.9,Sym Spin
20,105,18.17,80.48,7.637,-1.977,21.9,Sym Spin
20,104,18.28,79.53,7.615,-1.842,21.9,Sym Spin
20,103,18.4,78.59,7.593,-1.708,21.9,Sym Spin
20,102,18.51,77.66,7.571,-1.574,21.9,Sym Spin
20,101,18.62,76.73,7.549,-1.44,21.9,Sym Spin
20,100,18.73,75.81,7.528,-1.307,21.8,Sym Spin
20,99,18.84,74.89,7.507,-1.174,21.8,Sym Spin
20,98,18.95,73.98,7.486,-1.042,21.8,Sym Spin
20,97,19.06,73.07,7.465,-0.91,21.8,Sym Spin
20,96,19.17,72.17,7.444,-0.778,21.8,Sym Spin
20,95,19.28,71.27,7.424,-0.647,21.8,Sym Spin
20,94,19.38,70.36,7.41,-0.517,21.8,Sym Spin
20,93,19.49,69.48,7.388,-0.387,21.8,Sym Spin
20,92,19.59,68.61,7.367,-0.257,21.8,Sym Spin
20,91,19.69,67.74,7.345,-0.128,21.8,Sym Spin
20,90,19.79,66.87,7.323,0,21.8,Sym Spin
20,89,19.89,66.01,7.301,0.127,21.8,Sym Spin
20,88,19.99,65.16,7.279,0.254,21.8,Sym Spin
20,87,20.09,64.31,7.257,0.38,21.8,Sym Spin
20,86,20.19,63.47,7.235,0.505,21.8,Sym Spin
20,85,20.28,62.63,7.213,0.629,21.8,Sym Spin
20,84,20.38,61.8,7.19,0.752,21.8,Sym Spin
20,83,20.47,60.97,7.168,0.874,21.8,Sym Spin
20,82,20.56,60.15,7.145,0.994,21.8,Sym Spin
20,81,20.66,59.33,7.122,1.114,21.8,Sym Spin
20,80,20.75,58.52,7.099,1.233,21.8,Sym Spin
20,79,20.84,57.71,7.076,1.35,21.7,Sym Spin
20,78,20.92,56.91,7.052,1.466,21.7,Sym Spin
20,77,21.01,56.11,7.028,1.581,21.7,Sym Spin
20,76,21.1,55.32,7.004,1.694,21.7,Sym Spin
20,75,21.18,54.53,6.979,1.806,21.7,Sym Spin
20,74,21.27,53.75,6.954,1.917,21.7,Sym Spin
20,73,21.35,52.97,6.929,2.026,21.7,Sym Spin
20,72,21.44,52.2,6.902,2.133,21.7,Sym Spin
20,71,21.52,51.43,6.876,2.239,21.7,Sym Spin
20,70,21.6,50.67,6.848,2.342,21.7,Sym Spin
20,69,21.68,49.91,6.82,2.444,21.7,Sym Spin
20,68,21.76,49.16,6.791,2.544,21.7,Sym Spin
20,67,21.84,48.41,6.761,2.642,21.7,Sym Spin
20,66,21.92,47.67,6.73,2.737,21.7,Sym Spin
20,65,22,46.93,6.697,2.83,21.7,Sym Spin
20,64,22.07,46.2,6.664,2.921,21.7,Sym Spin
20,63,22.14,45.47,6.628,3.009,21.7,Sym Spin
20,62,22.22,44.75,6.592,3.095,21.7,Sym Spin
20,61,22.29,44.03,6.553,3.177,21.7,Sym Spin
20,60,22.35,43.32,6.513,3.257,21.7,Sym Spin
20,175.8,12.04,173.35,7.118,-7.099,0.9,OPTDN Sym Spin
20,180,12.04,180,7.081,-7.081,0.5,Poled Asym
20,179,12.03,178.41,7.089,-7.088,0.6,Poled Asym
20,178,12.03,176.82,7.097,-7.092,0.7,Poled Asym
20,177,12.03,175.23,7.105,-7.095,0.7,Poled Asym
20,176,12.03,173.64,7.114,-7.097,0.8,Poled Asym
20,175,12.04,172.04,7.124,-7.097,0.9,Poled Asym
20,174,12.05,170.45,7.135,-7.095,1,Poled Asym
20,173,12.06,168.86,7.145,-7.092,1.1,Poled Asym
20,172,12.07,167.27,7.157,-7.087,1.2,Poled Asym
20,171,12.09,165.68,7.169,-7.081,1.3,Poled Asym
20,170,12.11,164.09,7.182,-7.072,1.3,Poled Asym
20,169,12.13,162.51,7.195,-7.062,1.4,Poled Asym
20,168,12.16,160.92,7.208,-7.051,1.5,Poled Asym
20,167,12.19,159.35,7.222,-7.037,1.6,Poled Asym
20,166,12.22,157.77,7.237,-7.022,1.7,Poled Asym
20,165,12.26,156.2,7.252,-7.005,1.7,Poled Asym
20,164,12.3,154.63,7.267,-6.986,1.8,Poled Asym
20,163,12.34,153.07,7.283,-6.965,1.9,Poled Asym
20,162,12.38,151.52,7.299,-6.942,2,Poled Asym
20,161,12.43,149.97,7.316,-6.917,2.1,Poled Asym
20,160,12.48,148.42,7.333,-6.891,2.2,Poled Asym
20,159,12.53,146.89,7.351,-6.862,2.2,Poled Asym
20,158,12.59,145.36,7.369,-6.832,2.3,Poled Asym
20,157,12.65,143.83,7.387,-6.8,2.4,Poled Asym
20,156,12.71,142.32,7.406,-6.766,2.5,Poled Asym
20,155,12.78,140.81,7.425,-6.729,2.6,Poled Asym
20,154,12.85,139.31,7.444,-6.691,2.7,Poled Asym
20,153,12.92,137.82,7.464,-6.651,2.8,Poled Asym
20,152,12.99,136.34,7.484,-6.608,2.9,Poled Asym
20,151,13.07,134.87,7.505,-6.564,3,Poled Asym
20,150,13.15,133.41,7.525,-6.517,3.1,Poled Asym
20,149,13.23,131.96,7.546,-6.468,3.2,Poled Asym
20,148,13.31,130.52,7.568,-6.418,3.3,Poled Asym
20,147,13.4,129.08,7.589,-6.365,3.4,Poled Asym
20,146,13.49,127.66,7.612,-6.31,3.5,Poled Asym
20,145,13.58,126.25,7.634,-6.253,3.7,Poled Asym
20,144,13.68,124.85,7.657,-6.194,3.8,Poled Asym
20,143,13.78,123.46,7.68,-6.133,3.9,Poled Asym
20,142,13.88,122.08,7.703,-6.07,4.1,Poled Asym
20,141,13.98,120.72,7.726,-6.004,4.3,Poled Asym
20,140,14.08,119.36,7.749,-5.936,4.4,Poled Asym
20,139,14.19,118.02,7.772,-5.865,4.6,Poled Asym
20,138,14.3,116.69,7.795,-5.793,4.9,Poled Asym
20,137,14.41,115.37,7.818,-5.718,5.1,Poled Asym
20,136,14.52,114.07,7.841,-5.64,5.4,Poled Asym
20,135,14.64,112.78,7.864,-5.561,5.9,Poled Asym
20,134,14.75,111.52,7.887,-5.478,6.6,Poled Asym
20,133,14.87,110.26,7.909,-5.394,7.4,Poled Asym
20,132,14.99,109.02,7.931,-5.307,8.2,Poled Asym
20,131,15.11,107.8,7.952,-5.217,9,Poled Asym
20,130,15.22,106.58,7.973,-5.125,9.9,Poled Asym
20,129,15.34,105.38,7.993,-5.03,10.8,Poled Asym
20,128,15.47,104.2,8.012,-4.932,11.7,Poled Asym
20,127,15.59,103.02,8.029,-4.832,12.6,Poled Asym
20,126,15.71,101.86,8.046,-4.729,13.6,Poled Asym
20,125,15.83,100.7,8.06,-4.623,14.7,Poled Asym
20,124,15.94,99.56,8.073,-4.515,15.8,Poled Asym
20,123,16.06,98.43,8.084,-4.403,16.9,Poled Asym
20,122,16.17,97.3,8.092,-4.288,18.1,Poled Asym
20,121,16.29,96.19,8.098,-4.171,19.3,Poled Asym
20,120,16.39,95.08,8.099,-4.049,20.5,Poled Asym
20,119,16.5,94.02,8.085,-3.919,21.8,Poled Asym
20,118,16.64,93,8.061,-3.784,21.9,Poled Asym
20,117,16.78,91.99,8.039,-3.649,21.9,Poled Asym
20,116,16.92,90.98,8.016,-3.514,21.9,Poled Asym
20,115,17.06,89.98,7.994,-3.378,21.9,Poled Asym
20,114,17.19,88.98,7.972,-3.243,21.9,Poled Asym
20,113,17.33,87.99,7.95,-3.106,21.9,Poled Asym
20,112,17.45,86.99,7.928,-2.97,21.9,Poled Asym
20,111,17.57,85.99,7.907,-2.833,21.9,Poled Asym
20,110,17.69,85,7.885,-2.697,21.9,Poled Asym
20,109,17.81,84.01,7.864,-2.56,21.9,Poled Asym
20,108,17.93,83.03,7.842,-2.423,21.9,Poled Asym
20,107,18.05,82.06,7.821,-2.286,21.8,Poled Asym
20,106,18.16,81.1,7.799,-2.15,21.8,Poled Asym
20,105,18.28,80.14,7.778,-2.013,21.8,Poled Asym
20,104,18.39,79.19,7.756,-1.876,21.8,Poled Asym
20,103,18.5,78.24,7.734,-1.74,21.8,Poled Asym
20,102,18.61,77.31,7.713,-1.603,21.8,Poled Asym
20,101,18.72,76.37,7.691,-1.467,21.8,Poled Asym
20,100,18.83,75.45,7.669,-1.332,21.8,Poled Asym
20,99,18.93,74.53,7.647,-1.196,21.8,Poled Asym
20,98,19.04,73.62,7.625,-1.061,21.8,Poled Asym
20,97,19.14,72.72,7.602,-0.926,21.8,Poled Asym
20,96,19.25,71.82,7.58,-0.792,21.8,Poled Asym
20,95,19.35,70.92,7.557,-0.659,21.8,Poled Asym
20,94,19.45,70.02,7.541,-0.526,21.7,Poled Asym
20,93,19.55,69.15,7.517,-0.393,21.7,Poled Asym
20,92,19.65,68.28,7.492,-0.261,21.7,Poled Asym
20,91,19.75,67.41,7.467,-0.13,21.7,Poled Asym
20,90,19.85,66.56,7.443,0,21.7,Poled Asym
20,89,19.94,65.71,7.418,0.13,21.7,Poled Asym
